left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	Annotation	Annotation	
Gyroscope X	Gyroscope X	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Magnetometer Z	Magnetometer Z	SyncTimestamp	SystemTimestamp	Timestamp	Timestamp	Level	Pulse	
CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	UNCAL	CAL	RAW	no format	no format	
deg/s	No Units	deg/s	No Units	deg/s	No Units	m/s^2	No Units	m/s^2	No Units	m/s^2	No Units	local flux	No Units	local flux	No Units	local flux	No Units	mSecs	mSecs	mSecs	No Units	no unit	no unit	
-1.2671755725190839	-59.0	0.9007633587786259	83.0	1.3282442748091603	-87.0	0.5903614457831325	1286.0	9.168674698795181	1998.0	-0.03614457831325302	2050.0	-0.43727272727272726	481.0	-0.016363636363636365	-18.0	-0.2285714285714286	224.0	1.5228924583685E12	1.522892458372E12	2046.875	1536.0	0.0	0.0	
-1.0534351145038168	-43.0	0.6564885496183206	69.0	1.2366412213740459	-81.0	0.5662650602409639	1285.0	9.180722891566266	2000.0	-0.024096385542168676	2049.0	-0.43727272727272726	481.0	-0.025454545454545455	-28.0	-0.22448979591836737	220.0	1.5228924583724063E12	1.522892458383E12	2050.78125	1664.0	0.0	0.0	
-1.083969465648855	-64.0	0.9770992366412213	71.0	1.2519083969465647	-82.0	0.5301204819277109	1284.0	9.19277108433735	2003.0	-0.012048192771084338	2048.0	-0.44	484.0	-0.019090909090909092	-21.0	-0.22346938775510206	219.0	1.5228924583763125E12	1.522892458384E12	2054.6875	1792.0	0.0	0.0	
-1.1755725190839694	-53.0	0.8091603053435115	77.0	1.2061068702290076	-79.0	0.5180722891566265	1284.0	9.19277108433735	2004.0	-0.024096385542168676	2049.0	-0.4445454545454545	489.0	-0.034545454545454546	-38.0	-0.22551020408163266	221.0	1.5228924583802188E12	1.522892458385E12	2058.59375	1920.0	0.0	0.0	
-1.083969465648855	-60.0	0.916030534351145	71.0	1.2061068702290076	-79.0	0.5060240963855422	1286.0	9.168674698795181	2005.0	0.0	2047.0	-0.44272727272727275	487.0	-0.024545454545454544	-27.0	-0.22244897959183677	218.0	1.522892458384125E12	1.522892458395E12	2062.5	2048.0	0.0	0.0	
-1.0534351145038168	-65.0	0.9923664122137404	69.0	1.1908396946564885	-78.0	0.49397590361445787	1285.0	9.180722891566266	2006.0	0.03614457831325302	2044.0	-0.4409090909090909	485.0	-0.02181818181818182	-24.0	-0.22346938775510206	219.0	1.5228924583880313E12	1.522892458396E12	2066.40625	2176.0	0.0	0.0	
-1.114503816793893	-53.0	0.8091603053435115	73.0	1.0687022900763359	-70.0	0.46987951807228917	1285.0	9.180722891566266	2008.0	0.03614457831325302	2044.0	-0.4445454545454545	489.0	-0.035454545454545454	-39.0	-0.22448979591836737	220.0	1.5228924583919375E12	1.522892458397E12	2070.3125	2304.0	0.0	0.0	
-1.1603053435114503	-48.0	0.732824427480916	76.0	1.3129770992366412	-86.0	0.45783132530120485	1286.0	9.168674698795181	2009.0	0.04819277108433735	2043.0	-0.4445454545454545	489.0	-0.035454545454545454	-39.0	-0.22448979591836737	220.0	1.5228924583958438E12	1.522892458408E12	2074.21875	2432.0	0.0	0.0	
-1.0229007633587786	-56.0	0.8549618320610687	67.0	1.1908396946564885	-78.0	0.4096385542168675	1285.0	9.180722891566266	2013.0	0.060240963855421686	2042.0	-0.4381818181818182	482.0	-0.03090909090909091	-34.0	-0.2285714285714286	224.0	1.52289245839975E12	1.522892458408E12	2078.125	2560.0	0.0	0.0	
-1.0534351145038168	-47.0	0.7175572519083969	69.0	1.1603053435114503	-76.0	0.42168674698795183	1287.0	9.156626506024097	2012.0	0.08433734939759037	2040.0	-0.4381818181818182	482.0	-0.03090909090909091	-34.0	-0.2285714285714286	224.0	1.5228924584036563E12	1.522892458409E12	2082.03125	2688.0	0.0	0.0	
-1.1908396946564885	-57.0	0.8702290076335878	78.0	1.3435114503816794	-88.0	0.39759036144578314	1286.0	9.168674698795181	2014.0	0.07228915662650603	2041.0	-0.44	484.0	-0.02727272727272727	-30.0	-0.22244897959183677	218.0	1.5228924584075625E12	1.52289245842E12	2085.9375	2816.0	0.0	0.0	
